arxiv_id,title,summary,published,updated,html_url,pdf_url,authors,affiliations,countries,primary_category,categories
http://arxiv.org/abs/cond-mat/0102273v1,Bacterial evolution and the Bak-Sneppen model,"  Recently, Lenski et al \cite{Elena,Lenski,Travisano} have carried out several
experiments on bacterial evolution. Their findings support the theory of
punctuated equilibrium in biological evolution. They have further quantified
the relative contributions of adaptation, chance and history to bacterial
evolution. In this Brief Report, we show that a modified M-trait Bak-Sneppen
model can explain many of the experimental results in a qualitative manner.
",2001-02-15T11:59:05Z,2001-02-15T11:59:05Z,http://arxiv.org/abs/cond-mat/0102273v1,http://arxiv.org/pdf/cond-mat/0102273v1,"Indrani Bose, Indranath Chaudhuri","Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/0107107v1,Gompertz law in simple computer model of aging of biological population,"  It is shown that if the computer model of biological ageing proposed by
Stauffer is modified such that the late reproduction is privileged then the
Gompertz law of exponential increase of mortality can be retrieved.
",2001-07-05T13:19:15Z,2001-07-05T13:19:15Z,http://arxiv.org/abs/cond-mat/0107107v1,http://arxiv.org/pdf/cond-mat/0107107v1,"Danuta Makowiec, Dietrich Stauffer, Mariusz Zielinski","Unknown, Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/0108467v1,Social Effects in Simple Computer Model of Ageing,"  A simple evolutionary model for biological ageing is modified such that it
requires a minimum population for survival, like in human society. This social
effect leads to a transition between extinction and survival of the species.
",2001-08-28T13:51:36Z,2001-08-28T13:51:36Z,http://arxiv.org/abs/cond-mat/0108467v1,http://arxiv.org/pdf/cond-mat/0108467v1,"Dietrich Stauffer, Jan P. Radomski","Unknown, Unknown",,cond-mat.stat-mech,"cond-mat.dis-nn, q-bio"
http://arxiv.org/abs/cond-mat/0112179v1,"Reply to the Comment by A. Hanke and R. Metzler on ""Why is the DNA
  Denaturation Transition First Order?""","  It is shown that the scaling analysis presented in Phys. Rev. Lett. 85, 4988
(2000) (cond-mat/0007141) is valid for finite chains of lengths relevant to
experiments, in contrast to a recent claim made by A. Hanke and R. Metzler in
cond-mat/0108323.
",2001-12-11T07:44:36Z,2001-12-11T07:44:36Z,http://arxiv.org/abs/cond-mat/0112179v1,http://arxiv.org/pdf/cond-mat/0112179v1,"Y. Kafri, D. Mukamel, L. Peliti","Unknown, Unknown, Unknown",,cond-mat.stat-mech,"cond-mat.soft, q-bio"
http://arxiv.org/abs/cond-mat/0201129v1,"A simple model for the kinetics of packaging of DNA in to a capsid
  against an external force","  We propose a simple model for the kinetics of packaging of viral DNA in to a
capsid against an external force trying to prevent it. The model leads to a
Butler-Volmer type dependence of the rate of packaging on the pulling force F.
",2002-01-09T18:02:02Z,2002-01-09T18:02:02Z,http://arxiv.org/abs/cond-mat/0201129v1,http://arxiv.org/pdf/cond-mat/0201129v1,"K. P. Santo, K. L. Sebastian","Unknown, Unknown",,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/0201271v1,Cold and Warm Denaturation of Proteins,"  We introduce a simplified protein model where the water degrees of freedom
appear explicitly (although in an extremely simplified fashion). Using this
model we are able to recover both the warm and the cold protein denaturation
within a single framework, while addressing important issues about the
structure of model proteins.
",2002-01-16T09:38:38Z,2002-01-16T09:38:38Z,http://arxiv.org/abs/cond-mat/0201271v1,http://arxiv.org/pdf/cond-mat/0201271v1,"Guido Caldarelli, Paolo De Los Rios","Unknown, Unknown",,cond-mat.stat-mech,"cond-mat.soft, q-bio"
http://arxiv.org/abs/cond-mat/0201530v1,Statistical Physics of Feedforward Neural Networks,"  The article is a lightly edited version of my habilitation thesis at the
University Wuerzburg. My aim is to give a self contained, if concise,
introduction to the formal methods used when off-line learning in feedforward
networks is analyzed by statistical physics. However, due to its origin, the
article is not a comprehensive review of the field but is highly skewed towards
reporting my own research.
",2002-01-29T11:28:15Z,2002-01-29T11:28:15Z,http://arxiv.org/abs/cond-mat/0201530v1,http://arxiv.org/pdf/cond-mat/0201530v1,Robert Urbanczik,Unknown,,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/0203155v1,"Comment on "" A simple model for DNA denaturation""","  The replacment of mutual avoidance of polymers by a long-range interaction of
the type proposed by Garel etal (Europhys. Lett. 55, 132 (2001),
cond-mat/0101058) is inconsistent with the prevalent renormalization group
arguments.
",2002-03-07T09:16:41Z,2002-03-07T09:16:41Z,http://arxiv.org/abs/cond-mat/0203155v1,http://arxiv.org/pdf/cond-mat/0203155v1,Somendra M. Bhattacharjee,Unknown,,cond-mat.stat-mech,"cond-mat.soft, q-bio"
http://arxiv.org/abs/cond-mat/0206093v1,Quantum Game Theory,"  A systematic theory is introduced that describes stochastic effects in game
theory. In a biological context, such effects are relevant for the evolution of
finite populations with frequency-dependent selection. They are characterized
by quantum Nash equilibria, a generalization of the well-known Nash equilibrium
points in classical game theory. The implications of this theory for biological
systems are discussed in detail.
",2002-06-06T19:53:09Z,2002-06-06T19:53:09Z,http://arxiv.org/abs/cond-mat/0206093v1,http://arxiv.org/pdf/cond-mat/0206093v1,Michael Lassig,Unknown,,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/0209038v1,"Real event detection and the treatment of congestive heart failure: an e
  fficient technique to help cardiologists to make crucial decisions","  Using a method of entropic analysis of time series we establish the
correlation between heartbeat long-range memory and mortality risk in patients
with congestive heart failure.
",2002-09-02T15:07:09Z,2002-09-02T15:07:09Z,http://arxiv.org/abs/cond-mat/0209038v1,http://arxiv.org/pdf/cond-mat/0209038v1,"P. Allegrini, R. Balocchi, S. Chillemi, P. Grigolini, P. Hamilton, R. Maestri, L. Palatella, G. Raffaelli","Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown, Unknown",,cond-mat.soft,q-bio
http://arxiv.org/abs/cond-mat/0210538v1,An Electrical Network Model of Plant Intelligence,"  A simple electrical network model, having logical gate capacities, is
proposed here for computations in plant cells. It is compared and contrasted
with the animal brain network structure and functions.
",2002-10-24T06:17:02Z,2002-10-24T06:17:02Z,http://arxiv.org/abs/cond-mat/0210538v1,http://arxiv.org/pdf/cond-mat/0210538v1,"Bikas K. Chakrabarti, Omjyoti Dutta","Unknown, Unknown",,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/0211459v1,Charge Transport in DNA Segments with fractal structures,"  By means of the concept of factorial moment the charge transfer rates in DNA
segments with fractal structures are investigated. An analytical form for the
electron transfer rate is obtained.
",2002-11-21T02:48:28Z,2002-11-21T02:48:28Z,http://arxiv.org/abs/cond-mat/0211459v1,http://arxiv.org/pdf/cond-mat/0211459v1,"Huijie Yang, Fangcui Zhao, Chunchun Liu, Yingli Zhao, Wenxiu Yang, Beilai Hu","Unknown, Unknown, Unknown, Unknown, Unknown, Unknown",,cond-mat.dis-nn,q-bio
http://arxiv.org/abs/cond-mat/0212175v1,DNA denaturation as a new kind of phase transition,"  Unbinding of a double-stranded DNA reduces to an unscreened long range
interaction and maps on various problems. Heterogeneity renormalizes
interaction. Renormalization is temperature dependent. At an unbinding
transition it approaches critical dimensionality. This implies giant
non-universal critical indexes and invalidity of the Gibbs distribution
sufficiently close to the critical temperature Tc. Fluctuations are
macroscopically large below Tc. There are no fluctuations above it.
",2002-12-09T09:25:38Z,2002-12-09T09:25:38Z,http://arxiv.org/abs/cond-mat/0212175v1,http://arxiv.org/pdf/cond-mat/0212175v1,Mark Ya. Azbel',Unknown,,cond-mat.stat-mech,"physics.bio-ph, q-bio"
http://arxiv.org/abs/cond-mat/0212402v1,The evolutionary advantage of diploid sex,"  We modify the Penna Model for biological aging, which is based on the
mutation-accumulation theory, in order to verify if there would be any
evolutionary advantage of triploid over diploid organisms. We show that this is
not the case, and that usual sex is always better than that involving three
individuals.
",2002-12-17T10:24:49Z,2002-12-17T10:24:49Z,http://arxiv.org/abs/cond-mat/0212402v1,http://arxiv.org/pdf/cond-mat/0212402v1,"A. O. Sousa, S. Moss de Oliveira, J. S. Sa Martins","Unknown, Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/0301149v1,Epidemic spreading in complex networks with degree correlations,"  We review the behavior of epidemic spreading on complex networks in which
there are explicit correlations among the degrees of connected vertices.
",2003-01-10T14:03:02Z,2003-01-10T14:03:02Z,http://arxiv.org/abs/cond-mat/0301149v1,http://arxiv.org/pdf/cond-mat/0301149v1,"Marian Boguna, Romualdo Pastor-Satorras, Alessandro Vespignani","Unknown, Unknown, Unknown",,cond-mat.stat-mech,q-bio
http://arxiv.org/abs/cond-mat/0301305v1,Icosahedral packing of RNA viral genomes,"  Recent studies reveal that certain viruses package a portion of their genome
in a manner that mirrors the icosahedral symmetry of the protein container, or
capsid. Graph theoretical constraints forbid exact realization of icosahedral
symmetry. This paper proposes a model for the determination of
quasi-icosahedral genome structures and discusses the connection between
genomic structure and viral assembly kinetics.
",2003-01-16T20:49:37Z,2003-01-16T20:49:37Z,http://arxiv.org/abs/cond-mat/0301305v1,http://arxiv.org/pdf/cond-mat/0301305v1,"Joseph Rudnick, Robijn Bruinsma","Unknown, Unknown",,cond-mat.soft,"cond-mat.other, cond-mat.stat-mech, q-bio.OT"
http://arxiv.org/abs/cond-mat/0302589v2,"Reply to a revised comment on ""Why is the DNA denaturation transition
  first order?""","  It is shown that the scaling analysis presented in Phys. Rev. Lett. 85, 4988
(2000) is valid for finite chains of lengths relevant to experiments, in
contrast to a recent claim made by A. Hanke and R. Metzler in cond-mat/0110164.
",2003-02-27T19:44:41Z,2003-03-01T00:38:14Z,http://arxiv.org/abs/cond-mat/0302589v2,http://arxiv.org/pdf/cond-mat/0302589v2,"Y. Kafri, D. Mukamel, L. Peliti","Unknown, Unknown, Unknown",,cond-mat.stat-mech,"cond-mat.soft, q-bio"
http://arxiv.org/abs/cond-mat/0306738v2,Simple Models of Plant Learning and Memory,"  Plants are capable of intelligent responses to complex environmental signals.
Learning and memory play fundamental roles in such responses. Two simple models
of plant memory are proposed based on the calcium-signalling system. The memory
states correspond to steady state distributions of calcium ions.
",2003-06-30T12:58:00Z,2003-07-01T05:29:54Z,http://arxiv.org/abs/cond-mat/0306738v2,http://arxiv.org/pdf/cond-mat/0306738v2,"Indrani Bose, Rajesh Karmakar","Unknown, Unknown",,cond-mat,q-bio
http://arxiv.org/abs/cond-mat/0309665v2,"Topological Origin of the Phase Transition in a Model of DNA
  Denaturation","  The hypothesis that phase transitions originate from some topological change
of the critical level hypersurface of the potential energy receives direct
evident support by our study of the Bishop--Peyrard model of DNA thermal
denaturation.
",2003-09-29T13:49:50Z,2004-04-19T12:43:15Z,http://arxiv.org/abs/cond-mat/0309665v2,http://arxiv.org/pdf/cond-mat/0309665v2,"Paolo Grinza, Alessandro Mossa","Unknown, Unknown",,cond-mat.stat-mech,"cond-mat.other, q-bio.OT"
